"","log.scholarRefs.","NumberOfSubspecies","log.mass.","log.distrSize.","rand","log.scholarRefs..NumberOfSubspecies","AIC","boot","lambda","attempt","predictors","beta (Intercept)","beta log(scholarRefs)","beta NumberOfSubspecies","beta log(mass)","beta log(distrSize)","beta rand","beta log(scholarRefs):NumberOfSubspecies","dAIC","weight"
"562",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,899.196981256046,15,0.131214805862416,1,"log(scholarRefs)",-3.5179838009237,0.99741067342471,NA,NA,NA,NA,NA,16.8702950828612,6.54975790238777e-05
"563",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,923.368250392827,15,0.0602938618125976,1,"NumberOfSubspecies",1.58032939909009,NA,0.3109119722634,NA,NA,NA,NA,41.0415642196418,3.69403362404701e-10
"564",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,941.109961469979,15,0.0268030327262256,2,"log(mass)",1.435229894456,NA,NA,0.376338321977278,NA,NA,NA,58.7832752967935,5.18725065282782e-14
"565",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,931.526765286748,15,0.0686008868329365,1,"log(distrSize)",-14.1153035085656,NA,NA,NA,0.582415048188426,NA,NA,49.2000791135632,6.25031412886598e-12
"566",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,945.619194560757,15,0.040623990548088,1,"rand",2.50004762576521,NA,NA,NA,NA,0.255587953462764,NA,63.2925083875722,5.44213999572933e-15
"567",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,892.302688880896,15,0.110831821904477,1,"log(scholarRefs) + NumberOfSubspecies",-3.23813389277484,0.847552096082199,0.187814987766102,NA,NA,NA,NA,9.97600270771056,0.00205731984395919
"568",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,898.36038313352,15,0.105715579973185,1,"log(scholarRefs) + log(mass)",-4.34856267918991,0.968721277443174,NA,0.314999831339859,NA,NA,NA,16.0336969603351,9.95153836492217e-05
"569",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,899.127688832345,15,0.139888053016899,1,"log(scholarRefs) + log(distrSize)",-9.43785669722975,0.911310002571796,NA,NA,0.224694890860704,NA,NA,16.8010026591602,6.7806590303638e-05
"570",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,901.255210795344,15,0.130542673026607,1,"log(scholarRefs) + rand",-3.50267784966123,0.998052954754124,NA,NA,NA,-0.0412963986468205,NA,18.9285246221588,2.34038001989345e-05
"571",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,920.113591543997,15,0.0544589877314132,1,"NumberOfSubspecies + log(mass)",0.284696674285031,NA,0.312346059160059,0.408614306847096,NA,NA,NA,37.7869053708122,1.88036012716013e-09
"572",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,914.053617215611,15,0.0728516067850679,1,"NumberOfSubspecies + log(distrSize)",-12.5267481295626,NA,0.282316909220673,NA,0.494224605538529,NA,NA,31.7269310424257,3.89177513597054e-08
"573",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,925.198032186914,15,0.0639419983109155,1,"NumberOfSubspecies + rand",1.42952889704585,NA,0.311376482480504,NA,NA,0.313313518911354,NA,42.8713460137291,1.47968331278693e-10
"574",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,924.606307287033,15,0.00672957338758534,2,"log(mass) + log(distrSize)",-17.6235158816153,NA,NA,0.529238780500497,0.645692709769783,NA,NA,42.2796211138478,1.98911643370291e-10
"575",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,943.108734478867,15,0.0291390379205007,2,"log(mass) + rand",1.35210055595479,NA,NA,0.376585191099807,NA,0.174109077196047,NA,60.782048305682,1.90945395362933e-14
"576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,933.34842704273,15,0.0715042787482381,1,"log(distrSize) + rand",-14.3259410988273,NA,NA,NA,0.584458889088034,0.323377290076266,NA,51.0217408695447,2.51381330458439e-12
"577",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,890.663158343521,15,0.087022422397332,1,"log(scholarRefs) + NumberOfSubspecies + log(mass)",-4.14268296217542,0.814624406509868,0.194606631392724,0.340276373468402,NA,NA,NA,8.33647217033615,0.00467004803628811
"578",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,892.30811353542,15,0.113347183801267,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-8.8984069431875,0.764123109013911,0.186598353488069,NA,0.215162742572786,NA,NA,9.98142736223497,0.00205174727998426
"579",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,894.386566242211,15,0.111032557890277,1,"log(scholarRefs) + NumberOfSubspecies + rand",-3.24317350321723,0.847285630665904,0.187859539245023,NA,NA,0.0139506798641018,NA,12.0598800690262,7.25760947660856e-04
"580",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,897.19040403633,15,0.0960485057271602,1,"log(scholarRefs) + log(mass) + log(distrSize)",-11.7847626337589,0.851959196268205,NA,0.376860723704644,0.277002256059851,NA,NA,14.8637178631444,1.78627349666377e-04
"581",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,900.424207023786,15,0.10387127452647,1,"log(scholarRefs) + log(mass) + rand",-4.31764246282068,0.969865166790542,NA,0.315696666897207,NA,-0.0872938895365049,NA,18.0975208506007,3.54598225577084e-05
"582",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,901.21209266563,15,0.139845129863526,1,"log(scholarRefs) + log(distrSize) + rand",-9.43602158408013,0.911365941789445,NA,NA,0.224663339693235,-0.00272448844576411,NA,18.885406492445,2.39138425077285e-05
"583",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,907.026787837351,15,0.028725913963657,2,"NumberOfSubspecies + log(mass) + log(distrSize)",-16.1305378572292,NA,0.278469379929159,0.516074226904158,0.563757559775665,NA,NA,24.700101664166,1.30618397478996e-06
"584",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,922.040872045036,15,0.0581419358771052,1,"NumberOfSubspecies + log(mass) + rand",0.159710452434522,NA,0.312821667514017,0.408933993736515,NA,0.255183969251596,NA,39.7141858718506,7.17360385449352e-10
"585",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,915.845444919562,15,0.076084446547966,1,"NumberOfSubspecies + log(distrSize) + rand",-12.727352532641,NA,0.282481030222218,NA,0.4956050750212,0.339107644982697,NA,33.5187587463769,1.58875634103055e-08
"586",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,926.643616243429,15,0.00911910424690599,2,"log(mass) + log(distrSize) + rand",-17.6798557177268,NA,NA,0.527066374397418,0.645615389478261,0.144060372279491,NA,44.316930070244,7.18231067106354e-11
"587",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,889.255586159132,15,0.0713751004339638,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-11.6763792690558,0.694311104003105,0.19573989854744,0.404974600748563,0.280687221961159,NA,NA,6.92889998594717,0.00943999499498931
"588",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,892.765620487261,15,0.0863241575646472,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-4.12982563648032,0.815266585812914,0.194500329844336,0.340521169885898,NA,-0.0371637308866028,NA,10.4389343140757,0.00163221548613927
"589",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,894.407408815521,15,0.114000347203009,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-8.93092550438851,0.7629337244871,0.1867522952059,NA,0.215718488881179,0.0498595437749351,NA,12.0807226423357,7.18236858223804e-04
"590",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,899.288454504505,15,0.094891644189227,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-11.7529710441571,0.852848422518759,NA,0.377330926500786,0.276531022004176,-0.0550043757974159,NA,16.9617683313203,6.25694134872593e-05
"591",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,909.018675270162,15,0.0319444746005208,1,"NumberOfSubspecies + log(mass) + log(distrSize) + rand",-16.2109861899257,NA,0.27882457878787,0.514717255181299,0.563188668689916,0.210462789684372,NA,26.6919890969767,4.82471307367488e-07
"592",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,891.383876846219,15,0.0711794538252243,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize) + rand",-11.6705052177363,0.694531324993001,0.195711315989188,0.405065437202594,0.280609754942994,-0.0112562154249788,NA,9.05719067303426,0.00325701166049718
"593",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,885.469152669305,15,0.103406376041755,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies",-0.45431725820064,0.431042620865569,-0.785256437291269,NA,NA,NA,0.13989891289006,3.14246649611971,0.0626881349747474
"594",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,883.714994258918,15,0.0788717949201337,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass)",-1.34822843836686,0.398342819997801,-0.778542287272094,0.335521432618832,NA,NA,0.139902860862221,1.38830808573277,0.150694016490929
"595",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,885.506407394033,15,0.108256484069502,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-5.99362917888643,0.35318652331324,-0.780263718947991,NA,0.20974450892233,NA,0.138995974392246,3.17972122084814,0.0615312288748226
"596",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,887.535803781007,15,0.10485401774121,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + rand",-0.485516284987992,0.427215037453997,-0.788518383834209,NA,NA,0.116327726997047,0.14042221860372,5.20911760782167,0.0223057978741123
"597",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,15,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.301691642052496
"598",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,885.831278562268,15,0.0799204409907795,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-1.36452159720041,0.396356013566936,-0.780335454382383,0.335034982046238,NA,0.0646806491362111,0.140187431732695,3.50459238908252,0.0523059038173945
"599",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,887.565171278607,15,0.110048686265891,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-6.08107260403518,0.347359732787942,-0.784660658520624,NA,0.21152241284484,0.153409269228403,0.139697519794423,5.23848510542166,0.0219806581185876
"600",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,15,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.301691642052496
"601",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,943.715459427767,16,0.0380900560722205,1,"1",2.61998566526548,NA,NA,NA,NA,NA,NA,61.3887732545819,1.34669701954895e-14
"602",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,899.196981256046,16,0.131214805862416,1,"log(scholarRefs)",-3.5179838009237,0.99741067342471,NA,NA,NA,NA,NA,16.8702950828612,6.2565454718501e-05
"603",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,923.368250392827,16,0.0602938618125976,1,"NumberOfSubspecies",1.58032939909009,NA,0.3109119722634,NA,NA,NA,NA,41.0415642196418,3.52866314875054e-10
"604",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,941.109961469979,16,0.0268030327262256,2,"log(mass)",1.435229894456,NA,NA,0.376338321977278,NA,NA,NA,58.7832752967935,4.95503346336968e-14
"605",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,931.526765286748,16,0.0686008868329365,1,"log(distrSize)",-14.1153035085656,NA,NA,NA,0.582415048188426,NA,NA,49.2000791135632,5.97050687115335e-12
"606",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,944.070500022696,16,0.0374726491718492,1,"rand",2.19372673879149,NA,NA,NA,NA,0.84153796418579,NA,61.7438138495105,1.12764867345101e-14
"607",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,892.302688880896,16,0.110831821904477,1,"log(scholarRefs) + NumberOfSubspecies",-3.23813389277484,0.847552096082199,0.187814987766102,NA,NA,NA,NA,9.97600270771056,0.0019652199891507
"608",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,898.36038313352,16,0.105715579973185,1,"log(scholarRefs) + log(mass)",-4.34856267918991,0.968721277443174,NA,0.314999831339859,NA,NA,NA,16.0336969603351,9.50603873042363e-05
"609",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,899.127688832345,16,0.139888053016899,1,"log(scholarRefs) + log(distrSize)",-9.43785669722975,0.911310002571796,NA,NA,0.224694890860704,NA,NA,16.8010026591602,6.47710986952912e-05
"610",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,899.889630274888,16,0.135378635941942,1,"log(scholarRefs) + rand",-3.82066308134286,0.991726772834964,NA,NA,NA,0.670674431187953,NA,17.5629441017032,4.42514781230569e-05
"611",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,920.113591543997,16,0.0544589877314132,1,"NumberOfSubspecies + log(mass)",0.284696674285031,NA,0.312346059160059,0.408614306847096,NA,NA,NA,37.7869053708122,1.79618221228335e-09
"612",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,914.053617215611,16,0.0728516067850679,1,"NumberOfSubspecies + log(distrSize)",-12.5267481295626,NA,0.282316909220673,NA,0.494224605538529,NA,NA,31.7269310424257,3.71755238396501e-08
"613",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,924.489456497357,16,0.0591560603926818,1,"NumberOfSubspecies + rand",1.29686267545676,NA,0.305671908973807,NA,NA,0.595631623028836,NA,42.1627703241721,2.01438922548813e-10
"614",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,924.606307287033,16,0.00672957338758534,2,"log(mass) + log(distrSize)",-17.6235158816153,NA,NA,0.529238780500497,0.645692709769783,NA,NA,42.2796211138478,1.90006983490636e-10
"615",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,941.824247691534,16,0.0275962412754135,2,"log(mass) + rand",1.10087405273192,NA,NA,0.362334711073784,NA,0.746655583339138,NA,59.4975615183492,3.46689995676717e-14
"616",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,932.032990930158,16,0.0694329838211718,1,"log(distrSize) + rand",-14.3835381911878,NA,NA,NA,0.578038817523567,0.778161781277292,NA,49.7063047569726,4.6353838222514e-12
"617",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,890.663158343521,16,0.087022422397332,1,"log(scholarRefs) + NumberOfSubspecies + log(mass)",-4.14268296217542,0.814624406509868,0.194606631392724,0.340276373468402,NA,NA,NA,8.33647217033615,0.00446098441044806
"618",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,892.30811353542,16,0.113347183801267,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-8.8984069431875,0.764123109013911,0.186598353488069,NA,0.215162742572786,NA,NA,9.98142736223497,0.00195989689165252
"619",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,893.475173807488,16,0.111782783267701,1,"log(scholarRefs) + NumberOfSubspecies + rand",-3.48307372050516,0.84582645379379,0.18315404202852,NA,NA,0.537070281531438,NA,11.148487634303,0.00109347612739529
"620",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,897.19040403633,16,0.0960485057271602,1,"log(scholarRefs) + log(mass) + log(distrSize)",-11.7847626337589,0.851959196268205,NA,0.376860723704644,0.277002256059851,NA,NA,14.8637178631444,1.70630754962154e-04
"621",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,899.271256513491,16,0.112319008282244,1,"log(scholarRefs) + log(mass) + rand",-4.60426142048575,0.965182666815385,NA,0.304790068896477,NA,0.618789644959635,NA,16.9445703403054,6.02845381545605e-05
"622",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,899.852600293468,16,0.144686195377957,1,"log(scholarRefs) + log(distrSize) + rand",-9.70975910393125,0.906219889190945,NA,NA,0.223612134893607,0.664221175833821,NA,17.5259141202827,4.50784256691524e-05
"623",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,907.026787837351,16,0.028725913963657,2,"NumberOfSubspecies + log(mass) + log(distrSize)",-16.1305378572292,NA,0.278469379929159,0.516074226904158,0.563757559775665,NA,NA,24.700101664166,1.24771015275176e-06
"624",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,921.5038136702,16,0.0546074183380305,1,"NumberOfSubspecies + log(mass) + rand",0.0734606783013986,NA,0.307982481605818,0.398979052186256,NA,0.505828596713309,NA,39.1771274970152,8.96329091458818e-10
"625",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,915.246700921636,16,0.0721403884206013,1,"NumberOfSubspecies + log(distrSize) + rand",-12.7304897886249,NA,0.277507179903603,NA,0.491974596208449,0.562481723201531,NA,32.9200147484504,2.04730365554964e-08
"626",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,925.65002577477,16,0.00840284857560908,2,"log(mass) + log(distrSize) + rand",-17.6924627516866,NA,NA,0.514310843413822,0.638704823012205,0.628554207800269,NA,43.323339601585,1.12753225197589e-10
"627",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,889.255586159132,16,0.0713751004339638,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-11.6763792690558,0.694311104003105,0.19573989854744,0.404974600748563,0.280687221961159,NA,NA,6.92889998594717,0.00901739557711844
"628",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,892.049509726506,16,0.0893286598740841,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-4.33763712164487,0.814116693644824,0.190388809786818,0.331746596529182,NA,0.474479637991984,NA,9.72282355332084,0.0022304286127181
"629",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,893.516450327088,16,0.114435174535752,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-9.11033681726849,0.762930686042201,0.181968236212591,NA,0.214019218152534,0.53010991969267,NA,11.189764153903,0.00107113996556076
"630",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,898.1942994361,16,0.103910271496266,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-11.9358614226935,0.850694848559143,NA,0.365163832124325,0.273473706559614,0.595838284139668,NA,15.8676132629145,1.03291407664591e-04
"631",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,908.573464725753,16,0.0294737280098978,2,"NumberOfSubspecies + log(mass) + log(distrSize) + rand",-16.2136373790471,NA,0.275059570498935,0.506764618951418,0.560325619188455,0.438336192813788,NA,26.2467785525681,5.75780682336865e-07
"632",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,890.732140842118,16,0.0739247428622036,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize) + rand",-11.7748382475756,0.695320289716867,0.19175986434824,0.395584870059293,0.277535376615664,0.448286628386854,NA,8.40545466893263,0.00430974273556541
"633",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,885.469152669305,16,0.103406376041755,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies",-0.45431725820064,0.431042620865569,-0.785256437291269,NA,NA,NA,0.13989891289006,3.14246649611971,0.0598817808016996
"634",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,883.714994258918,16,0.0788717949201337,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass)",-1.34822843836686,0.398342819997801,-0.778542287272094,0.335521432618832,NA,NA,0.139902860862221,1.38830808573277,0.143947910833088
"635",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,885.506407394033,16,0.108256484069502,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-5.99362917888643,0.35318652331324,-0.780263718947991,NA,0.20974450892233,NA,0.138995974392246,3.17972122084814,0.0587766658144416
"636",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,886.689253002659,16,0.103225577632767,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + rand",-0.698372282301321,0.4304249446762,-0.786245071781026,NA,NA,0.517782325757401,0.139411598955628,4.3625668294743,0.0325351854172433
"637",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,16,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.288185839096502
"638",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,885.14607731218,16,0.0799909571825669,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-1.54171837465554,0.398702678690451,-0.77967262504205,0.327144074876417,NA,0.456455479849707,0.139496568358457,2.81939113899466,0.0703800594912287
"639",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,886.763429377443,16,0.108218668591192,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-6.2033306106313,0.353146271665075,-0.781176856754902,NA,0.20854874106804,0.510683258771094,0.138502410129648,4.43674320425794,0.0313506168947074
"640",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,16,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.288185839096502
"641",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,943.715459427767,17,0.0380900560722205,1,"1",2.61998566526548,NA,NA,NA,NA,NA,NA,61.3887732545819,1.38506352123261e-14
"642",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,899.196981256046,17,0.131214805862416,1,"log(scholarRefs)",-3.5179838009237,0.99741067342471,NA,NA,NA,NA,NA,16.8702950828612,6.43479028779251e-05
"643",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,923.368250392827,17,0.0602938618125976,1,"NumberOfSubspecies",1.58032939909009,NA,0.3109119722634,NA,NA,NA,NA,41.0415642196418,3.62919241307087e-10
"644",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,941.109961469979,17,0.0268030327262256,2,"log(mass)",1.435229894456,NA,NA,0.376338321977278,NA,NA,NA,58.7832752967935,5.09619906851721e-14
"645",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,931.526765286748,17,0.0686008868329365,1,"log(distrSize)",-14.1153035085656,NA,NA,NA,0.582415048188426,NA,NA,49.2000791135632,6.14060263775807e-12
"646",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,944.837186396807,17,0.0387962112068301,1,"rand",2.91001839677974,NA,NA,NA,NA,-0.605319468688099,NA,62.5105002236218,7.9047797706068e-15
